"","GeoFIPS","GeoName","Region","Year","Quarter","GDP_All","GDP_Pri","GDP_Gov","PI","PCPI","Civ_Pop","Civ_LF","Civ_LFP","Civ_E","Civ_EP","Civ_UE","Civ_UEP","text_gdp","rdate_gdp","dow_gdp","text_pi","rdate_pi","dow_pi","text_ue","rdate_ue","dow_ue"
"1291",23000,"Maine",1,2008,3,50034,42635,7399,48933572,NA,"1,063,497   ","700,873   ",65.9,"659,873   ",62,"41,000   ",5.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1292",42000,"Pennsylvania",2,2008,3,569733,506142,63591,527096297,NA,"9,901,160   ","6,464,588   ",65.3,"6,095,067   ",61.6,"369,521   ",5.7,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1293",20000,"Kansas",4,2008,3,127308,108804,18503,115485417,NA,"2,114,526   ","1,506,940   ",71.3,"1,433,566   ",67.8,"73,374   ",4.9,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1294",9000,"Connecticut",1,2008,3,232701,208611,24090,205419033,NA,"2,731,705   ","1,886,192   ",69,"1,770,928   ",64.8,"115,264   ",6.1,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1295",12000,"Florida",5,2008,3,754412,658027,96385,740812441,NA,"14,504,739   ","9,216,123   ",63.5,"8,550,909   ",59,"665,214   ",7.2,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1296",24000,"Maryland",2,2008,3,299033,238358,60675,281137860,NA,"4,364,380   ","3,011,044   ",69,"2,865,987   ",65.7,"145,057   ",4.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1297",39000,"Ohio",3,2008,3,496287,436147,60140,422292592,NA,"8,936,246   ","5,952,656   ",66.6,"5,533,596   ",61.9,"419,060   ",7,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1298",10000,"Delaware",2,2008,3,54054,48111,5943,37471360,NA,"680,178   ","446,968   ",65.7,"421,912   ",62,"25,056   ",5.6,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1299",22000,"Louisiana",5,2008,3,222888,198150,24738,168055340,NA,"3,363,894   ","2,094,544   ",62.3,"1,984,018   ",59,"110,526   ",5.3,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1300",5000,"Arkansas",5,2008,3,103354,89902,13452,93251694,NA,"2,190,470   ","1,376,688   ",62.8,"1,297,238   ",59.2,"79,450   ",5.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1301",18000,"Indiana",3,2008,3,275966,248129,27838,225613152,NA,"4,882,575   ","3,238,162   ",66.3,"3,025,176   ",62,"212,986   ",6.6,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1302",37000,"North Carolina",5,2008,3,419012,358915,60097,334835098,NA,"7,037,922   ","4,547,143   ",64.6,"4,254,538   ",60.5,"292,605   ",6.4,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1303",19000,"Iowa",4,2008,3,136592,120372,16220,118931365,NA,"2,322,671   ","1,685,140   ",72.6,"1,609,807   ",69.3,"75,333   ",4.5,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1304",15000,"Hawaii",8,2008,3,66201,51861,14341,55592788,NA,"976,705   ","638,827   ",65.4,"607,443   ",62.2,"31,384   ",4.9,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1305",46000,"South Dakota",4,2008,3,37184,32592,4593,32003886,NA,"612,844   ","447,868   ",73.1,"432,812   ",70.6,"15,056   ",3.4,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1306",8000,"Colorado",7,2008,3,259073,226562,32511,215071212,NA,"3,783,064   ","2,723,881   ",72,"2,582,101   ",68.3,"141,780   ",5.2,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1307",56000,"Wyoming",7,2008,3,45439,40503,4937,26983919,NA,"412,444   ","294,981   ",71.5,"285,630   ",69.3,"9,351   ",3.2,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1308",16000,"Idaho",7,2008,3,56519,48466,8053,50375909,NA,"1,138,405   ","759,134   ",66.7,"713,626   ",62.7,"45,508   ",6,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1309",51000,"Virginia",5,2008,3,403267,327021,76247,358608126,NA,"5,941,756   ","4,141,675   ",69.7,"3,961,904   ",66.7,"179,771   ",4.3,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1310",29000,"Missouri",4,2008,3,247176,215447,31729,220455836,NA,"4,584,996   ","3,042,284   ",66.4,"2,840,625   ",62,"201,659   ",6.6,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1311",33000,"New Hampshire",1,2008,3,61386,53641,7745,58993564,NA,"1,053,023   ","743,555   ",70.6,"714,168   ",67.8,"29,387   ",4,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1312",40000,"Oklahoma",6,2008,3,158765,134772,23993,139754809,NA,"2,749,269   ","1,753,538   ",63.8,"1,684,362   ",61.3,"69,176   ",3.9,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1313",13000,"Georgia",5,2008,3,412575,358279,54296,340423415,NA,"7,221,664   ","4,806,357   ",66.6,"4,468,905   ",61.9,"337,452   ",7,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1314",50000,"Vermont",1,2008,3,25366,21581,3785,25048732,NA,"505,257   ","356,261   ",70.5,"339,008   ",67.1,"17,253   ",4.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1315",55000,"Wisconsin",3,2008,3,245900,216492,29409,220417922,NA,"4,395,671   ","3,091,359   ",70.3,"2,929,256   ",66.6,"162,103   ",5.2,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1316",34000,"New Jersey",2,2008,3,495021,438420,56601,455782249,NA,"6,730,644   ","4,508,799   ",67,"4,249,241   ",63.1,"259,558   ",5.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1317",1000,"Alabama",5,2008,3,175177,145268,29910,159766883,NA,"3,598,993   ","2,171,358   ",60.3,"2,033,383   ",56.5,"137,975   ",6.4,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1318",27000,"Minnesota",4,2008,3,268611,240203,28408,228742123,NA,"4,058,030   ","2,938,744   ",72.4,"2,768,238   ",68.2,"170,506   ",5.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1319",25000,"Massachusetts",1,2008,3,383299,338373,44926,335073660,NA,"5,195,775   ","3,465,475   ",66.7,"3,256,986   ",62.7,"208,489   ",6,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1320",38000,"North Dakota",4,2008,3,33063,29072,3992,27090320,NA,"499,813   ","371,710   ",74.4,"359,545   ",71.9,"12,165   ",3.3,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1321",2000,"Alaska",8,2008,3,58231,49596,8635,32666118,NA,"503,222   ","356,918   ",70.9,"332,801   ",66.1,"24,117   ",6.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1322",53000,"Washington",8,2008,3,356846,304750,52096,293707795,NA,"5,106,981   ","3,496,894   ",68.5,"3,293,929   ",64.5,"202,965   ",5.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1323",26000,"Michigan",3,2008,3,384823,335842,48981,355542070,NA,"7,772,172   ","4,900,658   ",63.1,"4,476,706   ",57.6,"423,952   ",8.7,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1324",17000,"Illinois",3,2008,3,648745,581432,67313,557221543,NA,"9,826,546   ","6,611,057   ",67.3,"6,161,724   ",62.7,"449,333   ",6.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1325",4000,"Arizona",6,2008,3,259054,223032,36022,226417742,NA,"4,889,372   ","3,126,744   ",63.9,"2,909,682   ",59.5,"217,062   ",6.9,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1326",28000,"Mississippi",5,2008,3,95348,78377,16971,90241367,NA,"2,190,044   ","1,298,593   ",59.3,"1,206,302   ",55.1,"92,291   ",7.1,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Third Quarter 2008 released December 18th, 2008","12/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  SEPTEMBER 2008","10/21/2008 10:00","Tuesday"
"1327",22000,"Louisiana",5,2009,3,208499,182986,25513,162606269,NA,"3,395,772   ","2,065,422   ",60.8,"1,916,030   ",56.4,"149,392   ",7.2,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1328",9000,"Connecticut",1,2009,3,225915,202185,23730,197343978,NA,"2,751,032   ","1,891,332   ",68.7,"1,730,679   ",62.9,"160,653   ",8.5,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1329",56000,"Wyoming",7,2009,3,36355,31250,5105,23776172,NA,"419,500   ","300,246   ",71.6,"279,572   ",66.6,"20,674   ",6.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1330",30000,"Montana",7,2009,3,35717,29607,6111,33124814,NA,"768,524   ","498,672   ",64.9,"464,297   ",60.4,"34,375   ",6.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1331",11000,"District of Columbia",2,2009,3,98760,63070,35690,37062481,NA,"488,028   ","338,338   ",69.3,"304,838   ",62.5,"33,500   ",9.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1332",19000,"Iowa",4,2009,3,137244,120150,17094,115603071,NA,"2,336,799   ","1,685,111   ",72.1,"1,574,985   ",67.4,"110,126   ",6.5,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1333",5000,"Arkansas",5,2009,3,99209,85177,14033,91114100,NA,"2,207,281   ","1,356,072   ",61.4,"1,246,543   ",56.5,"109,529   ",8.1,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1334",21000,"Kentucky",5,2009,3,155957,131005,24952,139193451,NA,"3,333,496   ","2,056,005   ",61.7,"1,836,245   ",55.1,"219,760   ",10.7,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1335",44000,"Rhode Island",1,2009,3,47802,40708,7093,43321448,NA,"842,570   ","565,841   ",67.2,"502,191   ",59.6,"63,650   ",11.2,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
"1336",20000,"Kansas",4,2009,3,122006,103494,18511,109647190,NA,"2,132,592   ","1,519,602   ",71.3,"1,408,946   ",66.1,"110,656   ",7.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Third Quarter 2009 released December 17th, 2009","12/17/2009 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT -- SEPTEMBER 2009","10/21/2009 10:00","Wednesday"
